"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"8600000US05778","ZCTA5 05778","59861","null","25697","null",
"8600000US05819","ZCTA5 05819","44299","null","4607","null",
"8600000US05820","ZCTA5 05820","51964","null","18823","null",
"8600000US05821","ZCTA5 05821","54091","null","16427","null",
"8600000US05822","ZCTA5 05822","36058","null","11590","null",
"8600000US05824","ZCTA5 05824","50972","null","14668","null",
"8600000US05825","ZCTA5 05825","45208","null","16663","null",
"8600000US05826","ZCTA5 05826","62083","null","11965","null",
"8600000US05827","ZCTA5 05827","62045","null","25013","null",
"8600000US05828","ZCTA5 05828","60104","null","11269","null",
"8600000US05829","ZCTA5 05829","51477","null","8419","null",
"8600000US05830","ZCTA5 05830","55417","null","13635","null",
"8600000US05832","ZCTA5 05832","45417","null","13425","null",
"8600000US05833","ZCTA5 05833","77969","null","33337","null",
"8600000US05836","ZCTA5 05836","80202","null","9105","null",
"8600000US05837","ZCTA5 05837","33250","null","15711","null",
"8600000US05839","ZCTA5 05839","70417","null","20878","null",
"8600000US05841","ZCTA5 05841","49808","null","5294","null",
"8600000US05842","ZCTA5 05842","60938","null","13330","null",
"8600000US05843","ZCTA5 05843","50625","null","13974","null",
"8600000US05845","ZCTA5 05845","59375","null","13595","null",
"8600000US05846","ZCTA5 05846","39647","null","11837","null",
"8600000US05847","ZCTA5 05847","46007","null","5507","null",
"8600000US05850","ZCTA5 05850","-","-","**","**",
"8600000US05851","ZCTA5 05851","56160","null","5326","null",
"8600000US05853","ZCTA5 05853","61250","null","28481","null",
"8600000US05855","ZCTA5 05855","55833","null","6655","null",
"8600000US05857","ZCTA5 05857","65426","null","7912","null",
"8600000US05858","ZCTA5 05858","32031","null","13668","null",
"8600000US05859","ZCTA5 05859","63594","null","8069","null",
"8600000US05860","ZCTA5 05860","46042","null","6661","null",
"8600000US05862","ZCTA5 05862","61250","null","44734","null",
"8600000US05866","ZCTA5 05866","65385","null","14318","null",
"8600000US05867","ZCTA5 05867","49000","null","21870","null",
"8600000US05868","ZCTA5 05868","98750","null","35800","null",
"8600000US05871","ZCTA5 05871","53350","null","9371","null",
"8600000US05872","ZCTA5 05872","41000","null","18940","null",
"8600000US05873","ZCTA5 05873","75833","null","28298","null",
"8600000US05874","ZCTA5 05874","52083","null","14598","null",
"8600000US05875","ZCTA5 05875","106705","null","76496","null",
"8600000US05901","ZCTA5 05901","-","-","**","**",
"8600000US05902","ZCTA5 05902","38333","null","27806","null",
"8600000US05903","ZCTA5 05903","49000","null","4348","null",
"8600000US05904","ZCTA5 05904","29000","null","6195","null",
"8600000US05905","ZCTA5 05905","64028","null","15880","null",
"8600000US05906","ZCTA5 05906","48854","null","5998","null",
"8600000US05907","ZCTA5 05907","44688","null","8867","null",
"8600000US06001","ZCTA5 06001","122241","null","12622","null",
"8600000US06002","ZCTA5 06002","79134","null","5358","null",
"8600000US06010","ZCTA5 06010","68485","null","3169","null",
"8600000US06013","ZCTA5 06013","129783","null","14176","null",
"8600000US06016","ZCTA5 06016","102739","null","12254","null",
"8600000US06018","ZCTA5 06018","62560","null","19160","null",
"8600000US06019","ZCTA5 06019","89178","null","11075","null",
"8600000US06020","ZCTA5 06020","-","-","**","**",
"8600000US06021","ZCTA5 06021","99375","null","30986","null",
"8600000US06022","ZCTA5 06022","-","-","**","**",
"8600000US06023","ZCTA5 06023","73173","null","37095","null",
"8600000US06024","ZCTA5 06024","82917","null","46600","null",
"8600000US06026","ZCTA5 06026","107566","null","13386","null",
"8600000US06027","ZCTA5 06027","97763","null","9433","null",
"8600000US06029","ZCTA5 06029","89645","null","12730","null",
"8600000US06031","ZCTA5 06031","68750","null","21007","null",
"8600000US06032","ZCTA5 06032","97500","null","10837","null",
"8600000US06033","ZCTA5 06033","117511","null","9025","null",
"8600000US06035","ZCTA5 06035","98733","null","9994","null",
"8600000US06037","ZCTA5 06037","106882","null","13296","null",
"8600000US06039","ZCTA5 06039","77194","null","9087","null",
"8600000US06040","ZCTA5 06040","66734","null","7412","null",
"8600000US06042","ZCTA5 06042","80120","null","2983","null",
"8600000US06043","ZCTA5 06043","112622","null","6361","null",
"8600000US06051","ZCTA5 06051","36859","null","2785","null",
"8600000US06052","ZCTA5 06052","69709","null","10679","null",
"8600000US06053","ZCTA5 06053","53678","null","3273","null",
"8600000US06057","ZCTA5 06057","108594","null","13333","null",
"8600000US06058","ZCTA5 06058","75804","null","9202","null",
"8600000US06059","ZCTA5 06059","-","-","**","**",
"8600000US06060","ZCTA5 06060","143672","null","31795","null",
"8600000US06061","ZCTA5 06061","-","-","**","**",
"8600000US06062","ZCTA5 06062","70012","null","4868","null",
"8600000US06063","ZCTA5 06063","109781","null","9762","null",
"8600000US06065","ZCTA5 06065","100984","null","6905","null",
"8600000US06066","ZCTA5 06066","67492","null","5508","null",
"8600000US06067","ZCTA5 06067","85123","null","4810","null",
"8600000US06068","ZCTA5 06068","61250","null","15863","null",
"8600000US06069","ZCTA5 06069","97976","null","40284","null",
"8600000US06070","ZCTA5 06070","126868","null","6961","null",
"8600000US06071","ZCTA5 06071","106228","null","6633","null",
"8600000US06073","ZCTA5 06073","145243","null","17239","null",
"8600000US06074","ZCTA5 06074","119972","null","7455","null",
"8600000US06076","ZCTA5 06076","82601","null","8291","null",
"8600000US06078","ZCTA5 06078","109503","null","10259","null",
"8600000US06081","ZCTA5 06081","73400","null","16658","null",
"8600000US06082","ZCTA5 06082","83232","null","4107","null",
"8600000US06084","ZCTA5 06084","118367","null","11493","null",
"8600000US06085","ZCTA5 06085","98424","null","14795","null",
"8600000US06088","ZCTA5 06088","61584","null","12128","null",
"8600000US06089","ZCTA5 06089","114063","null","27238","null",
"8600000US06090","ZCTA5 06090","180278","null","83189","null",
"8600000US06091","ZCTA5 06091","63214","null","38729","null",
"8600000US06092","ZCTA5 06092","162563","null","34882","null",
"8600000US06093","ZCTA5 06093","120865","null","22000","null",
"8600000US06095","ZCTA5 06095","92001","null","3679","null",
"8600000US06096","ZCTA5 06096","72090","null","9307","null",
"8600000US06098","ZCTA5 06098","66494","null","13930","null",
"8600000US06103","ZCTA5 06103","87717","null","11364","null",
"8600000US06105","ZCTA5 06105","32915","null","5191","null",
"8600000US06106","ZCTA5 06106","37391","null","3556","null",
"8600000US06107","ZCTA5 06107","134925","null","12300","null",
"8600000US06108","ZCTA5 06108","52092","null","4712","null",
"8600000US06109","ZCTA5 06109","90881","null","6718","null",
"8600000US06110","ZCTA5 06110","70326","null","8486","null",
"8600000US06111","ZCTA5 06111","82721","null","5939","null",
"8600000US06112","ZCTA5 06112","36448","null","5166","null",
"8600000US06114","ZCTA5 06114","43071","null","5819","null",
"8600000US06117","ZCTA5 06117","142036","null","8388","null",
"8600000US06118","ZCTA5 06118","69301","null","5276","null",
"8600000US06119","ZCTA5 06119","93722","null","10797","null",
"8600000US06120","ZCTA5 06120","23388","null","3113","null",
"8600000US06160","ZCTA5 06160","-","-","**","**",
"8600000US06226","ZCTA5 06226","35738","null","3685","null",
"8600000US06231","ZCTA5 06231","137885","null","18076","null",
"8600000US06232","ZCTA5 06232","99449","null","7832","null",
"8600000US06234","ZCTA5 06234","76526","null","15698","null",
"8600000US06235","ZCTA5 06235","85536","null","13285","null",
"8600000US06237","ZCTA5 06237","104524","null","20784","null",
"8600000US06238","ZCTA5 06238","93862","null","10324","null",
"8600000US06239","ZCTA5 06239","61047","null","12030","null",
"8600000US06241","ZCTA5 06241","70718","null","6888","null",
"8600000US06242","ZCTA5 06242","84271","null","11925","null",
"8600000US06243","ZCTA5 06243","-","-","**","**",
"8600000US06247","ZCTA5 06247","77250","null","5968","null",
"8600000US06248","ZCTA5 06248","116424","null","25230","null",
"8600000US06249","ZCTA5 06249","97422","null","16483","null",
"8600000US06250","ZCTA5 06250","74115","null","23585","null",
"8600000US06254","ZCTA5 06254","91875","null","13482","null",
"8600000US06255","ZCTA5 06255","69985","null","14378","null",
"8600000US06256","ZCTA5 06256","55379","null","7688","null",
"8600000US06259","ZCTA5 06259","93022","null","6310","null",
"8600000US06260","ZCTA5 06260","64496","null","7264","null",
"8600000US06262","ZCTA5 06262","48611","null","24269","null",
"8600000US06263","ZCTA5 06263","-","-","**","**",
"8600000US06264","ZCTA5 06264","77813","null","13149","null",
"8600000US06266","ZCTA5 06266","54241","null","14143","null",
"8600000US06268","ZCTA5 06268","35732","null","11562","null",
"8600000US06269","ZCTA5 06269","-","-","**","**",
"8600000US06277","ZCTA5 06277","87696","null","21729","null",
"8600000US06278","ZCTA5 06278","85817","null","18698","null",
"8600000US06279","ZCTA5 06279","73264","null","13558","null",
"8600000US06280","ZCTA5 06280","63403","null","9700","null",
"8600000US06281","ZCTA5 06281","95926","null","17474","null",
"8600000US06282","ZCTA5 06282","75625","null","31579","null",
"8600000US06320","ZCTA5 06320","47482","null","4613","null",
"8600000US06330","ZCTA5 06330","76131","null","11543","null",
"8600000US06331","ZCTA5 06331","86178","null","9613","null",
"8600000US06332","ZCTA5 06332","-","-","**","**",
"8600000US06333","ZCTA5 06333","123000","null","22685","null",
"8600000US06334","ZCTA5 06334","89722","null","7720","null",
"8600000US06335","ZCTA5 06335","96862","null","22737","null",
"8600000US06336","ZCTA5 06336","203646","null","27073","null",
"8600000US06339","ZCTA5 06339","91941","null","6750","null",
"8600000US06340","ZCTA5 06340","65169","null","6238","null",
"8600000US06350","ZCTA5 06350","-","-","**","**",
"8600000US06351","ZCTA5 06351","66723","null","8863","null",
"8600000US06353","ZCTA5 06353","-","-","**","**",
"8600000US06354","ZCTA5 06354","65247","null","9316","null",
"8600000US06355","ZCTA5 06355","107481","null","10835","null",
"8600000US06357","ZCTA5 06357","82940","null","9088","null",
"8600000US06359","ZCTA5 06359","61682","null","12703","null",
"8600000US06360","ZCTA5 06360","58409","null","3447","null",
"8600000US06365","ZCTA5 06365","87885","null","12901","null",
"8600000US06370","ZCTA5 06370","90816","null","10218","null",
"8600000US06371","ZCTA5 06371","106052","null","7163","null",
"8600000US06373","ZCTA5 06373","-","-","**","**",
"8600000US06374","ZCTA5 06374","66999","null","4711","null",
"8600000US06375","ZCTA5 06375","92232","null","6999","null",
"8600000US06376","ZCTA5 06376","-","-","**","**",
"8600000US06377","ZCTA5 06377","86250","null","16222","null",
"8600000US06378","ZCTA5 06378","101332","null","12667","null",
"8600000US06379","ZCTA5 06379","77609","null","9823","null",
"8600000US06380","ZCTA5 06380","43197","null","8947","null",
"8600000US06382","ZCTA5 06382","78984","null","7484","null",
"8600000US06384","ZCTA5 06384","78500","null","18988","null",
"8600000US06385","ZCTA5 06385","90342","null","6601","null",
"8600000US06387","ZCTA5 06387","92153","null","35503","null",
"8600000US06389","ZCTA5 06389","-","-","**","**",
"8600000US06390","ZCTA5 06390","46250","null","6918","null",
"8600000US06401","ZCTA5 06401","53805","null","7116","null",
"8600000US06403","ZCTA5 06403","83841","null","15002","null",
"8600000US06405","ZCTA5 06405","80151","null","4298","null",
"8600000US06409","ZCTA5 06409","68480","null","32913","null",
"8600000US06410","ZCTA5 06410","122416","null","7169","null",
"8600000US06412","ZCTA5 06412","87717","null","17043","null",
"8600000US06413","ZCTA5 06413","90427","null","11743","null",
"8600000US06414","ZCTA5 06414","201607","null","130426","null",
"8600000US06415","ZCTA5 06415","107664","null","12121","null",
"8600000US06416","ZCTA5 06416","89562","null","10520","null",
"8600000US06417","ZCTA5 06417","80495","null","11742","null",
"8600000US06418","ZCTA5 06418","58365","null","11486","null",
"8600000US06419","ZCTA5 06419","104462","null","16207","null",
"8600000US06420","ZCTA5 06420","104750","null","8372","null",
"8600000US06422","ZCTA5 06422","130635","null","6112","null",
"8600000US06423","ZCTA5 06423","96463","null","10940","null",
"8600000US06424","ZCTA5 06424","95553","null","9421","null",
"8600000US06426","ZCTA5 06426","118558","null","21656","null",
"8600000US06437","ZCTA5 06437","108243","null","8209","null",
"8600000US06438","ZCTA5 06438","136023","null","50781","null",
"8600000US06441","ZCTA5 06441","106120","null","16060","null",
"8600000US06442","ZCTA5 06442","105917","null","42486","null",
"8600000US06443","ZCTA5 06443","119777","null","16589","null",
"8600000US06444","ZCTA5 06444","95893","null","12582","null",
"8600000US06447","ZCTA5 06447","113547","null","24964","null",
"8600000US06450","ZCTA5 06450","58464","null","3266","null",
"8600000US06451","ZCTA5 06451","58357","null","3130","null",
"8600000US06455","ZCTA5 06455","91384","null","26364","null",
"8600000US06456","ZCTA5 06456","96000","null","37908","null",
"8600000US06457","ZCTA5 06457","62022","null","3022","null",
"8600000US06460","ZCTA5 06460","90653","null","7173","null",
"8600000US06461","ZCTA5 06461","110779","null","11025","null",
"8600000US06467","ZCTA5 06467","114198","null","69285","null",
"8600000US06468","ZCTA5 06468","121847","null","5423","null",
"8600000US06469","ZCTA5 06469","92768","null","17466","null",
"8600000US06470","ZCTA5 06470","126821","null","6246","null",
"8600000US06471","ZCTA5 06471","100304","null","27441","null",
"8600000US06472","ZCTA5 06472","95455","null","18382","null",
"8600000US06473","ZCTA5 06473","105576","null","7371","null",
"8600000US06475","ZCTA5 06475","86802","null","9883","null",
"8600000US06477","ZCTA5 06477","129489","null","17197","null",
"8600000US06478","ZCTA5 06478","106089","null","13673","null",
"8600000US06479","ZCTA5 06479","94092","null","5907","null",
"8600000US06480","ZCTA5 06480","97754","null","18763","null",
"8600000US06481","ZCTA5 06481","73568","null","15756","null",
"8600000US06482","ZCTA5 06482","119967","null","9067","null",
"8600000US06483","ZCTA5 06483","80396","null","9551","null",
"8600000US06484","ZCTA5 06484","98873","null","3851","null",
"8600000US06488","ZCTA5 06488","102128","null","11985","null",
"8600000US06489","ZCTA5 06489","104923","null","6241","null",
"8600000US06492","ZCTA5 06492","83054","null","3922","null",
"8600000US06498","ZCTA5 06498","73631","null","21302","null",
"8600000US06510","ZCTA5 06510","73438","null","17926","null",
"8600000US06511","ZCTA5 06511","46842","null","3994","null",
"8600000US06512","ZCTA5 06512","64017","null","2324","null",
"8600000US06513","ZCTA5 06513","42149","null","3674","null",
"8600000US06514","ZCTA5 06514","73962","null","5892","null",
